20	bass	29	Bass (sound).3727.bass.2	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the <target>bass<target> which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music, different forms of bass are: "basso concertante", or "basso recitante"; the bass voice of the chorus; the bass which accompanies the softer passages of a composition, as well as those passages which employ the whole power of the ensemble, generally played by the violoncellos in orchestral music; "contrabass" (“under bass”), is described as that part which is performed by the double basses; violoncellos often play the same line an octave higher, or a different melodic or rhythmic part which is not a bassline when double basses are used; "basso ripieno"; that bass which joins in the full passages of a composition, and, by its depth of tone and energy of stroke, affords a powerful contrast to the lighter and softer passages or movements.  
21	bass	68	Bass (sound).3727.bass.2	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under <target>bass<target> ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music, different forms of bass are: "basso concertante", or "basso recitante"; the bass voice of the chorus; the bass which accompanies the softer passages of a composition, as well as those passages which employ the whole power of the ensemble, generally played by the violoncellos in orchestral music; "contrabass" (“under bass”), is described as that part which is performed by the double basses; violoncellos often play the same line an octave higher, or a different melodic or rhythmic part which is not a bassline when double basses are used; "basso ripieno"; that bass which joins in the full passages of a composition, and, by its depth of tone and energy of stroke, affords a powerful contrast to the lighter and softer passages or movements.  
22	bass	83	Bass (sound).3727.bass.2	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double <target>basses<target> ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music, different forms of bass are: "basso concertante", or "basso recitante"; the bass voice of the chorus; the bass which accompanies the softer passages of a composition, as well as those passages which employ the whole power of the ensemble, generally played by the violoncellos in orchestral music; "contrabass" (“under bass”), is described as that part which is performed by the double basses; violoncellos often play the same line an octave higher, or a different melodic or rhythmic part which is not a bassline when double basses are used; "basso ripieno"; that bass which joins in the full passages of a composition, and, by its depth of tone and energy of stroke, affords a powerful contrast to the lighter and softer passages or movements.  
23	bass	109	Bass (sound).3727.bass.2	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double <target>basses<target> are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music, different forms of bass are: "basso concertante", or "basso recitante"; the bass voice of the chorus; the bass which accompanies the softer passages of a composition, as well as those passages which employ the whole power of the ensemble, generally played by the violoncellos in orchestral music; "contrabass" (“under bass”), is described as that part which is performed by the double basses; violoncellos often play the same line an octave higher, or a different melodic or rhythmic part which is not a bassline when double basses are used; "basso ripieno"; that bass which joins in the full passages of a composition, and, by its depth of tone and energy of stroke, affords a powerful contrast to the lighter and softer passages or movements.  
24	bass	119	Bass (sound).3727.bass.2	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that <target>bass<target> which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music , different forms of bass are : " basso concertante " , or " basso recitante " ; the bass voice of the chorus ; the bass which accompanies the softer passages of a composition , as well as those passages which employ the whole power of the ensemble , generally played by the violoncellos in orchestral music ; " contrabass " ( “ under bass ” ) , is described as that part which is performed by the double basses ; violoncellos often play the same line an octave higher , or a different melodic or rhythmic part which is not a bassline when double basses are used ; " basso ripieno " ; that bass which joins in the full passages of a composition , and , by its depth of tone and energy of stroke , affords a powerful contrast to the lighter and softer passages or movements .	In classical music, different forms of bass are: "basso concertante", or "basso recitante"; the bass voice of the chorus; the bass which accompanies the softer passages of a composition, as well as those passages which employ the whole power of the ensemble, generally played by the violoncellos in orchestral music; "contrabass" (“under bass”), is described as that part which is performed by the double basses; violoncellos often play the same line an octave higher, or a different melodic or rhythmic part which is not a bassline when double basses are used; "basso ripieno"; that bass which joins in the full passages of a composition, and, by its depth of tone and energy of stroke, affords a powerful contrast to the lighter and softer passages or movements.  
25	bass	1	Bass (sound).3727.bass.2	The <target>bass<target> differs from other voices because of the particular role it plays in supporting and defining harmonic motion .	The bass differs from other voices because of the particular role it plays in supporting and defining harmonic motion .	The bass differs from other voices because of the particular role it plays in supporting and defining harmonic motion.
26	bass	20	Bass (sound).3727.bass.2	The cello is considered a tenor instrument in some orchestral settings , but in a string quartet it is the <target>bass<target> instrument .	The cello is considered a tenor instrument in some orchestral settings , but in a string quartet it is the bass instrument .	The cello is considered a tenor instrument in some orchestral settings, but in a string quartet it is the bass instrument.  
27	bass	7	Bass (sound).3727.bass.2	Other more specific terms such as ' <target>bass<target> guitarist ' , ' double bassist ' , ' bass player ' , etc . may also be used .	Other more specific terms such as ' bass guitarist ' , ' double bassist ' , ' bass player ' , etc . may also be used .	Other more specific terms such as 'bass guitarist', 'double bassist', 'bass player', etc. may also be used.        
28	bass	17	Bass (sound).3727.bass.2	Other more specific terms such as ' bass guitarist ' , ' double bassist ' , ' <target>bass<target> player ' , etc . may also be used .	Other more specific terms such as ' bass guitarist ' , ' double bassist ' , ' bass player ' , etc . may also be used .	Other more specific terms such as 'bass guitarist', 'double bassist', 'bass player', etc. may also be used.        
29	bass	25	Bass (sound).3727.bass.2	With recorded music playback , for owners of 33   rpm LPs and 45   singles , the availability of loud " and " deep <target>bass<target> was limited by the ability of the phonograph record stylus to track the groove .	With recorded music playback , for owners of 33   rpm LPs and 45   singles , the availability of loud " and " deep bass was limited by the ability of the phonograph record stylus to track the groove .	With recorded music playback, for owners of 33 rpm LPs and 45 singles, the availability of loud "and" deep bass was limited by the ability of the phonograph record stylus to track the groove.
30	bass	34	Bass (sound).3727.bass.2	While some hi - fi aficionados had solved the problem by using other playback sources , such as reel - to - reel tape players which were capable of delivering accurate , naturally deep <target>bass<target> from acoustic sources , or synthetic bass not found in nature , with the popular introduction of the compact cassette in the late 1960s it became possible to add more low frequency content to recordings .	While some hi - fi aficionados had solved the problem by using other playback sources , such as reel - to - reel tape players which were capable of delivering accurate , naturally deep bass from acoustic sources , or synthetic bass not found in nature , with the popular introduction of the compact cassette in the late 1960s it became possible to add more low frequency content to recordings .	While some hi-fi aficionados had solved the problem by using other playback sources, such as reel-to-reel tape players which were capable of delivering accurate, naturally deep bass from acoustic sources, or synthetic bass not found in nature, with the popular introduction of the compact cassette in the late 1960s it became possible to add more low frequency content to recordings.
31	bass	41	Bass (sound).3727.bass.2	While some hi - fi aficionados had solved the problem by using other playback sources , such as reel - to - reel tape players which were capable of delivering accurate , naturally deep bass from acoustic sources , or synthetic <target>bass<target> not found in nature , with the popular introduction of the compact cassette in the late 1960s it became possible to add more low frequency content to recordings .	While some hi - fi aficionados had solved the problem by using other playback sources , such as reel - to - reel tape players which were capable of delivering accurate , naturally deep bass from acoustic sources , or synthetic bass not found in nature , with the popular introduction of the compact cassette in the late 1960s it became possible to add more low frequency content to recordings .	While some hi-fi aficionados had solved the problem by using other playback sources, such as reel-to-reel tape players which were capable of delivering accurate, naturally deep bass from acoustic sources, or synthetic bass not found in nature, with the popular introduction of the compact cassette in the late 1960s it became possible to add more low frequency content to recordings.
32	bass	14	Bass (sound).3727.bass.2	By the mid-1970s , 12 " vinyl singles , which allowed for " more <target>bass<target> volume " , were used to record disco , reggae , dub and hip - hop tracks ; dance club DJs played these records in clubs with subwoofers to achieve " physical and emotional " reactions from dancers .	By the mid-1970s , 12 " vinyl singles , which allowed for " more bass volume " , were used to record disco , reggae , dub and hip - hop tracks ; dance club DJs played these records in clubs with subwoofers to achieve " physical and emotional " reactions from dancers .	By the mid-1970s, 12" vinyl singles, which allowed for "more bass volume", were used to record disco, reggae, dub and hip-hop tracks; dance club DJs played these records in clubs with subwoofers to achieve "physical and emotional" reactions from dancers.  
33	bass	11	Bass (sound).3727.bass.2	In the early 1970s , early disco DJs sought out deeper <target>bass<target> sounds for their dance events .	In the early 1970s , early disco DJs sought out deeper bass sounds for their dance events .	In the early 1970s, early disco DJs sought out deeper bass sounds for their dance events.
34	bass	29	Bass (sound).3727.bass.2	David Mancuso hired sound engineer Alex Rosner to design additional subwoofers for his disco dance events , along with " tweeter arrays " to " boost the treble and <target>bass<target> at opportune moments " at his private , underground parties at The Loft .	David Mancuso hired sound engineer Alex Rosner to design additional subwoofers for his disco dance events , along with " tweeter arrays " to " boost the treble and bass at opportune moments " at his private , underground parties at The Loft .	David Mancuso hired sound engineer Alex Rosner to design additional subwoofers for his disco dance events, along with "tweeter arrays" to "boost the treble and bass at opportune moments" at his private, underground parties at The Loft.
35	bass	5	Bass (sound).3727.bass.2	The demand for sub - <target>bass<target> sound reinforcement in the 1970s was driven by the important role of " powerful bass drum " in disco , as compared with rock and pop ; to provide this deeper range , a third crossover point from 40   Hz to 120   Hz ( centering on 80   Hz ) was added .	The demand for sub - bass sound reinforcement in the 1970s was driven by the important role of " powerful bass drum " in disco , as compared with rock and pop ; to provide this deeper range , a third crossover point from 40   Hz to 120   Hz ( centering on 80   Hz ) was added .	The demand for sub-bass sound reinforcement in the 1970s was driven by the important role of "powerful bass drum" in disco, as compared with rock and pop; to provide this deeper range, a third crossover point from 40 Hz to 120 Hz (centering on 80 Hz) was added.
36	bass	20	Bass (sound).3727.bass.2	The demand for sub - bass sound reinforcement in the 1970s was driven by the important role of " powerful <target>bass<target> drum " in disco , as compared with rock and pop ; to provide this deeper range , a third crossover point from 40   Hz to 120   Hz ( centering on 80   Hz ) was added .	The demand for sub - bass sound reinforcement in the 1970s was driven by the important role of " powerful bass drum " in disco , as compared with rock and pop ; to provide this deeper range , a third crossover point from 40   Hz to 120   Hz ( centering on 80   Hz ) was added .	The demand for sub-bass sound reinforcement in the 1970s was driven by the important role of "powerful bass drum" in disco, as compared with rock and pop; to provide this deeper range, a third crossover point from 40 Hz to 120 Hz (centering on 80 Hz) was added.
37	bass	23	Bass (sound).3727.bass.2	The Paradise Garage discotheque in New York City , which operated from 1977 to 1987 , had " custom designed ' sub - <target>bass<target> ' speakers " developed by Alex Rosner 's disciple , sound engineer Richard ( " Dick " )	The Paradise Garage discotheque in New York City , which operated from 1977 to 1987 , had " custom designed ' sub - bass ' speakers " developed by Alex Rosner 's disciple , sound engineer Richard ( " Dick " )	The Paradise Garage discotheque in New York City, which operated from 1977 to 1987, had "custom designed 'sub-bass' speakers" developed by Alex Rosner's disciple, sound engineer Richard ("Dick")
38	bass	8	Bass (sound).3727.bass.2	At the club , Long used four Levan <target>bass<target> horns , one in each corner of the dancefloor , to create a " haptic and tactile quality " in the sub - bass that you could feel in your body .	At the club , Long used four Levan bass horns , one in each corner of the dancefloor , to create a " haptic and tactile quality " in the sub - bass that you could feel in your body .	At the club, Long used four Levan bass horns, one in each corner of the dancefloor, to create a "haptic and tactile quality" in the sub-bass that you could feel in your body.
39	bass	32	Bass (sound).3727.bass.2	At the club , Long used four Levan bass horns , one in each corner of the dancefloor , to create a " haptic and tactile quality " in the sub - <target>bass<target> that you could feel in your body .	At the club , Long used four Levan bass horns , one in each corner of the dancefloor , to create a " haptic and tactile quality " in the sub - bass that you could feel in your body .	At the club, Long used four Levan bass horns, one in each corner of the dancefloor, to create a "haptic and tactile quality" in the sub-bass that you could feel in your body.
40	bass	7	Bass (sound).3727.bass.2	To overcome the lack of sub - <target>bass<target> frequencies on 1970s disco records ( sub - bass frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - bass from the 50 to 100   Hz bass on the records .	To overcome the lack of sub - bass frequencies on 1970s disco records ( sub - bass frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - bass from the 50 to 100   Hz bass on the records .	To overcome the lack of sub-bass frequencies on 1970s disco records (sub-bass frequencies below 60 Hz were removed during mastering), Long added a DBX 100 "Boom Box" subharmonic pitch generator into his system to synthesize 25 Hz to 50 Hz sub-bass from the 50 to 100 Hz bass on the records.
41	bass	16	Bass (sound).3727.bass.2	To overcome the lack of sub - bass frequencies on 1970s disco records ( sub - <target>bass<target> frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - bass from the 50 to 100   Hz bass on the records .	To overcome the lack of sub - bass frequencies on 1970s disco records ( sub - bass frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - bass from the 50 to 100   Hz bass on the records .	To overcome the lack of sub-bass frequencies on 1970s disco records (sub-bass frequencies below 60 Hz were removed during mastering), Long added a DBX 100 "Boom Box" subharmonic pitch generator into his system to synthesize 25 Hz to 50 Hz sub-bass from the 50 to 100 Hz bass on the records.
42	bass	54	Bass (sound).3727.bass.2	To overcome the lack of sub - bass frequencies on 1970s disco records ( sub - bass frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - <target>bass<target> from the 50 to 100   Hz bass on the records .	To overcome the lack of sub - bass frequencies on 1970s disco records ( sub - bass frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - bass from the 50 to 100   Hz bass on the records .	To overcome the lack of sub-bass frequencies on 1970s disco records (sub-bass frequencies below 60 Hz were removed during mastering), Long added a DBX 100 "Boom Box" subharmonic pitch generator into his system to synthesize 25 Hz to 50 Hz sub-bass from the 50 to 100 Hz bass on the records.
43	bass	62	Bass (sound).3727.bass.2	To overcome the lack of sub - bass frequencies on 1970s disco records ( sub - bass frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - bass from the 50 to 100   Hz <target>bass<target> on the records .	To overcome the lack of sub - bass frequencies on 1970s disco records ( sub - bass frequencies below 60   Hz were removed during mastering ) , Long added a DBX 100 " Boom Box " subharmonic pitch generator into his system to synthesize 25   Hz to 50   Hz sub - bass from the 50 to 100   Hz bass on the records .	To overcome the lack of sub-bass frequencies on 1970s disco records (sub-bass frequencies below 60 Hz were removed during mastering), Long added a DBX 100 "Boom Box" subharmonic pitch generator into his system to synthesize 25 Hz to 50 Hz sub-bass from the 50 to 100 Hz bass on the records.
